record_id,title,year,publisher,url,stakeholder_group_proxy,stakeholder_confidence,stakeholder_method,stakeholder_score_government,stakeholder_score_investor,stakeholder_score_community,stakeholder_score_labour,stakeholder_score_NGO,stance_a_label,stance_a_score,stance_a_positive_sentences,stance_a_negative_sentences,stance_b_label,stance_b_score,stance_b_positive_sentences,stance_b_negative_sentences,draft_reconstructed_label,annotation_confidence,needs_review,review_reason,positive_cue_families,negative_cue_families,final_reconstructed_label,final_label_method,adjudication_score,pass1_stakeholder_group_proxy,pass1_stakeholder_confidence,pass1_stakeholder_method,final_stakeholder_group,final_stakeholder_status,final_stakeholder_method,final_stakeholder_confidence,third_pass_score_government,third_pass_score_investor,third_pass_score_community,third_pass_score_labour,third_pass_score_NGO
DISC-MEDIA-0105,Marikana Commission As Bizos Cross Exam Ends Phiyega Is Still Not Forthcoming,2013,Daily Maverick,https://www.dailymaverick.co.za/article/2013-04-03-marikana-commission-as-bizos-cross-exam-ends-phiyega-is-still-not-forthcoming/,government,0.8994,dominant_voice_proxy,31.800,3.200,0.350,0.350,0.350,0,-1.94591,0,6,0,-2.44949,0,6,0,0.8791,false,computational_readings_agree,,,0,pass1_independent_readings_agree,,government,0.8994,dominant_voice_proxy,government,resolved,pass1_retained_sufficient_confidence,0.8994,,,,,
DISC-MEDIA-0106,Marikana Commission Move To Pretoria Halts As Phiyega Grilling Continues,2013,Daily Maverick,https://www.dailymaverick.co.za/article/2013-04-04-marikana-commission-move-to-pretoria-halts-as-phiyega-grilling-continues/,government,0.4349,dominant_voice_proxy,31.500,5.700,17.800,0.000,0.350,0,-1.79176,0,5,0,-2.23607,0,5,0,0.8056,false,computational_readings_agree,,,0,pass1_independent_readings_agree,,government,0.4349,dominant_voice_proxy,government,resolved,pass1_retained_sufficient_confidence,0.4349,,,,,
DISC-MEDIA-0107,Marikana Commission Zooms In On Phiyegas Changed Affidavit,2013,Daily Maverick,https://www.dailymaverick.co.za/article/2013-04-05-marikana-commission-zooms-in-on-phiyegas-changed-affidavit/,government,0.9442,dominant_voice_proxy,12.550,0.700,0.000,0.000,0.000,0,-1.60944,0,4,0,-2.00000,0,4,0,0.7219,false,computational_readings_agree,,,0,pass1_independent_readings_agree,,government,0.9442,dominant_voice_proxy,government,resolved,pass1_retained_sufficient_confidence,0.9442,,,,,
DISC-MEDIA-0574,Marikana Students To Qualify With Matric Certificate And Technical Diploma,2013,Engineering News,https://www.engineeringnews.co.za/article/marikana-students-to-qualify-with-matric-certificate-and-technical-diploma-2013-04-05,investor,0.4167,dominant_voice_proxy,0.000,4.200,2.450,0.000,0.000,1,0.00000,1,1,1,1.00000,1,0,1,0.2000,false,computational_readings_agree,,,1,pass1_independent_readings_agree,,investor,0.4167,dominant_voice_proxy,investor,resolved,pass1_retained_sufficient_confidence,0.4167,,,,,
SEC-MEDIA-0004,The Numamcu Cold War Moves To Bargaining Councils,2013,Daily Maverick,https://www.dailymaverick.co.za/article/2013-04-09-the-numamcu-cold-war-moves-to-bargaining-councils/,labour,0.8995,dominant_voice_proxy,1.400,5.650,0.000,56.200,0.000,0,-1.70475,1,10,0,-3.00000,0,9,0,0.9409,false,computational_readings_agree,,,0,pass1_independent_readings_agree,,labour,0.8995,dominant_voice_proxy,labour,resolved,pass1_retained_sufficient_confidence,0.8995,,,,,
DISC-MEDIA-0108,In Pictures The Children Of Marikana,2013,Daily Maverick,https://www.dailymaverick.co.za/article/2013-04-12-in-pictures-the-children-of-marikana/,labour,0.0897,dominant_voice_proxy,0.000,3.550,1.050,3.900,0.350,0,-1.38629,0,3,0,-1.41421,0,2,0,0.5601,true,stakeholder_voice_low_confidence,,,0,pass1_independent_readings_agree,,labour,0.0897,dominant_voice_proxy,,unresolved,unresolved_stakeholder_voice_ambiguous,0.1290,0.000,5.400,2.400,6.200,0.000
DISC-MEDIA-0109,Marikana Commission Continues As Does The Grilling Of Riah Phiyega,2013,Daily Maverick,https://www.dailymaverick.co.za/article/2013-04-17-marikana-commission-continues-as-does-the-grilling-of-riah-phiyega/,government,0.2796,dominant_voice_proxy,9.300,4.600,1.050,6.700,0.000,0,-1.25276,1,6,0,-2.00000,0,4,0,0.6506,false,computational_readings_agree,,,0,pass1_independent_readings_agree,,government,0.2796,dominant_voice_proxy,government,resolved,pass1_retained_sufficient_confidence,0.2796,,,,,
DISC-MEDIA-0110,Marikana Commission Phiyega Not Sure Who Killed The Miners,2013,Daily Maverick,https://www.dailymaverick.co.za/article/2013-04-18-marikana-commission-phiyega-not-sure-who-killed-the-miners/,government,0.9167,dominant_voice_proxy,30.000,0.000,0.350,2.500,0.000,0,-3.54790,0,10,0,-2.44949,0,6,0,1.0000,false,computational_readings_agree,,kill(?:ed|ing|ings)?,0,pass1_independent_readings_agree,,government,0.9167,dominant_voice_proxy,government,resolved,pass1_retained_sufficient_confidence,0.9167,,,,,
DISC-MEDIA-0111,Marikana Commission Another I Dont Know Marathon From Riah Phiyega,2013,Daily Maverick,https://www.dailymaverick.co.za/article/2013-04-19-marikana-commission-another-i-dont-know-marathon-from-riah-phiyega/,government,0.8838,dominant_voice_proxy,27.550,0.350,3.200,0.350,0.000,0,-2.19722,0,8,0,-2.23607,0,5,0,0.8867,false,computational_readings_agree,,,0,pass1_independent_readings_agree,,government,0.8838,dominant_voice_proxy,government,resolved,pass1_retained_sufficient_confidence,0.8838,,,,,
DISC-MEDIA-0327,Boston Exposes Saps Shortfall After Marikana,2013,Daily Maverick,https://www.dailymaverick.co.za/opinionista/2013-04-22-boston-exposes-saps-shortfall-after-marikana/,government,1.0000,dominant_voice_proxy,21.750,0.000,0.000,0.000,0.000,0,-2.94444,0,18,0,-3.74166,0,14,0,1.0000,false,computational_readings_agree,,,0,pass1_independent_readings_agree,,government,1.0000,dominant_voice_proxy,government,resolved,pass1_retained_sufficient_confidence,1.0000,,,,,
DISC-MEDIA-0112,Police Boss Before Marikana Operation There Will Be Bloodshed,2013,Daily Maverick,https://www.dailymaverick.co.za/article/2013-04-30-police-boss-before-marikana-operation-there-will-be-bloodshed/,government,0.4175,dominant_voice_proxy,20.000,4.250,0.000,11.650,0.000,0,-2.56495,0,12,0,-3.31662,0,11,0,1.0000,false,computational_readings_agree,,,0,pass1_independent_readings_agree,,government,0.4175,dominant_voice_proxy,government,resolved,pass1_retained_sufficient_confidence,0.4175,,,,,
DISC-MEDIA-0113,Marikana Unfreedom Day Land Occupation Ends In Violent Workers Day Eviction,2013,Daily Maverick,https://www.dailymaverick.co.za/article/2013-05-02-marikana-unfreedom-day-land-occupation-ends-in-violent-workers-day-eviction/,government,0.0000,dominant_voice_proxy,6.300,0.000,6.300,4.050,0.000,0,-2.80823,3,20,0,-5.24166,0,14,0,1.0000,true,stakeholder_voice_low_confidence,,(?:eviction|displacement|forced removal) | evict,0,pass1_independent_readings_agree,,government,0.0000,dominant_voice_proxy,labour,resolved,third_pass_unique_headline_subject,0.9500,0.000,0.000,0.000,1.000,0.000
DISC-MEDIA-0114,Marikana Commission Annandale In The Hot Seat,2013,Daily Maverick,https://www.dailymaverick.co.za/article/2013-05-03-marikana-commission-annandale-in-the-hot-seat/,government,0.9828,dominant_voice_proxy,20.400,0.000,0.000,0.350,0.000,0,-1.60944,1,9,0,-2.82843,0,8,0,0.8876,false,computational_readings_agree,,,0,pass1_independent_readings_agree,,government,0.9828,dominant_voice_proxy,government,resolved,pass1_retained_sufficient_confidence,0.9828,,,,,
DISC-MEDIA-0115,Marikana Commission Mpembe Threatened By Cops For Marikana Deaths,2013,Daily Maverick,https://www.dailymaverick.co.za/article/2013-05-07-marikana-commission-mpembe-threatened-by-cops-for-marikana-deaths/,government,0.8086,dominant_voice_proxy,27.950,2.850,0.350,5.350,0.000,0,-3.09591,1,13,0,-4.32843,0,8,0,1.0000,false,computational_readings_agree,,(?:massacre|killings?|shootings?|deaths?|torture) | death(?:s)?,0,pass1_independent_readings_agree,,government,0.8086,dominant_voice_proxy,government,resolved,pass1_retained_sufficient_confidence,0.8086,,,,,
DISC-MEDIA-0116,Marikana Commission The Death Toll Mounts,2013,Daily Maverick,https://www.dailymaverick.co.za/article/2013-05-08-marikana-commission-the-death-toll-mounts/,government,0.7350,dominant_voice_proxy,28.300,7.500,0.700,7.500,0.000,0,-3.78906,0,13,0,-4.81662,0,11,0,1.0000,false,computational_readings_agree,,(?:massacre|killings?|shootings?|deaths?|torture) | death(?:s)?,0,pass1_independent_readings_agree,,government,0.7350,dominant_voice_proxy,government,resolved,pass1_retained_sufficient_confidence,0.7350,,,,,
DISC-MEDIA-0530,Lonmin Welcomes Amcus Referral Of Union Negotiations To Ccma,2013,Engineering News,https://www.engineeringnews.co.za/article/lonmin-welcomes-amcus-referral-of-union-negotiations-to-ccma-2013-05-09,investor,0.1151,dominant_voice_proxy,2.500,12.600,0.000,11.150,0.000,1,1.79176,5,0,1,0.00000,0,0,1,0.3584,true,stakeholder_voice_low_confidence,,,1,pass1_independent_readings_agree,,investor,0.1151,dominant_voice_proxy,,unresolved,unresolved_stakeholder_voice_ambiguous,0.0309,3.800,19.400,0.000,18.800,0.000
DISC-MEDIA-0481,Lonmin Raises Full Year Output Guidance To 700 000 Oz,2013,Engineering News,https://www.engineeringnews.co.za/article/lonmin-raises-full-year-output-guidance-to-700-000-oz-2013-05-13,investor,0.5995,dominant_voice_proxy,2.850,18.600,0.000,7.450,0.000,1,1.25276,6,1,1,0.41421,2,1,1,0.3334,false,computational_readings_agree,,,1,pass1_independent_readings_agree,,investor,0.5995,dominant_voice_proxy,investor,resolved,pass1_retained_sufficient_confidence,0.5995,,,,,
DISC-MEDIA-0117,Marikana Fear And Terror At The Unions Battlefield,2013,Daily Maverick,https://www.dailymaverick.co.za/article/2013-05-14-marikana-fear-and-terror-at-the-unions-battlefield/,labour,0.6595,dominant_voice_proxy,6.750,22.050,4.600,64.750,0.000,0,-2.25129,1,18,0,-3.46410,0,12,0,1.0000,false,computational_readings_agree,,,0,pass1_independent_readings_agree,,labour,0.6595,dominant_voice_proxy,labour,resolved,pass1_retained_sufficient_confidence,0.6595,,,,,
SEC-MEDIA-0005,Negotiating Season Amcus Headache Mathunjwas Migraine,2013,Daily Maverick,https://www.dailymaverick.co.za/article/2013-05-14-negotiating-season-amcus-headache-mathunjwas-migraine/,labour,0.8333,dominant_voice_proxy,1.400,1.400,0.000,8.400,0.000,0,-1.50408,1,8,0,-1.00000,1,4,0,0.5008,false,computational_readings_agree,,,0,pass1_independent_readings_agree,,labour,0.8333,dominant_voice_proxy,labour,resolved,pass1_retained_sufficient_confidence,0.8333,,,,,
DISC-MEDIA-0328,Marikana A Downward Spiral,2013,Daily Maverick,https://www.dailymaverick.co.za/opinionista/2013-05-14-marikana-a-downward-spiral/,labour,0.7558,dominant_voice_proxy,4.200,3.500,0.350,17.200,0.000,0,-1.65823,3,20,0,-3.35890,1,19,0,1.0000,false,computational_readings_agree,,,0,pass1_independent_readings_agree,,labour,0.7558,dominant_voice_proxy,labour,resolved,pass1_retained_sufficient_confidence,0.7558,,,,,
DISC-MEDIA-0687,Workers At Lonmin Operations On Wildcat Strike,2013,Engineering News,https://www.engineeringnews.co.za/article/workers-at-lonmin-operations-on-wildcat-strike-2013-05-14,labour,0.2232,dominant_voice_proxy,0.000,8.700,0.000,11.200,0.000,0,-2.24861,0,2,0,-2.91421,0,2,0,1.0000,false,computational_readings_agree,,(?:strike|protest|unrest|industrial action) | strike,0,pass1_independent_readings_agree,,labour,0.2232,dominant_voice_proxy,labour,resolved,pass1_retained_sufficient_confidence,0.2232,,,,,
DISC-MEDIA-0540,Lonmins Strike Ends Amplats Braced For Trouble,2013,Engineering News,https://www.engineeringnews.co.za/article/lonmins-strike-ends-amplats-braced-for-trouble-2013-05-16,labour,0.0719,dominant_voice_proxy,0.350,13.550,0.000,14.600,0.000,0,-3.22944,0,7,0,-4.14575,0,7,0,1.0000,true,stakeholder_voice_low_confidence,,(?:strike|protest|unrest|industrial action) | strike,0,pass1_independent_readings_agree,,labour,0.0719,dominant_voice_proxy,,unresolved,unresolved_stakeholder_voice_ambiguous,0.1345,0.800,20.600,0.000,23.800,0.000
DISC-MEDIA-0584,Ministers To Visit Marikana,2013,Engineering News,https://www.engineeringnews.co.za/article/ministers-to-visit-marikana-2013-05-16,government,0.6719,dominant_voice_proxy,6.400,0.700,0.000,2.100,0.000,0,-1.09861,1,5,0,-1.73205,0,3,0,0.5661,false,computational_readings_agree,,,0,pass1_independent_readings_agree,,government,0.6719,dominant_voice_proxy,government,resolved,pass1_retained_sufficient_confidence,0.6719,,,,,
SEC-MEDIA-0233,Amcu Threatens To Bring South Africa To Standstill,2013,Engineering News,https://www.engineeringnews.co.za/article/amcu-threatens-to-bring-south-africa-to-standstill-2013-05-17,labour,0.9235,dominant_voice_proxy,0.700,3.200,0.000,41.850,0.000,0,-2.19722,0,8,0,-2.64575,0,7,0,0.9686,false,computational_readings_agree,,,0,pass1_independent_readings_agree,,labour,0.9235,dominant_voice_proxy,labour,resolved,pass1_retained_sufficient_confidence,0.9235,,,,,
DISC-MEDIA-0329,Welcome To Marikana Cape Town,2013,Daily Maverick,https://www.dailymaverick.co.za/opinionista/2013-05-22-welcome-to-marikana-cape-town/,community,0.8421,dominant_voice_proxy,1.050,0.000,6.650,0.700,0.000,0,-1.25276,1,6,0,-1.73205,0,3,0,0.5970,false,computational_readings_agree,,,0,pass1_independent_readings_agree,,community,0.8421,dominant_voice_proxy,community,resolved,pass1_retained_sufficient_confidence,0.8421,,,,,
DISC-MEDIA-0420,Lonmin Amcu Fail To Reach Agreement On Union Recognition,2013,Engineering News,https://www.engineeringnews.co.za/article/lonmin-amcu-fail-to-reach-agreement-on-union-recognition-2013-05-22,investor,0.2934,dominant_voice_proxy,0.350,12.950,0.000,9.150,0.000,1,3.09591,6,0,1,1.41421,2,0,1,0.9020,false,computational_readings_agree,agreement,,1,pass1_independent_readings_agree,,investor,0.2934,dominant_voice_proxy,investor,resolved,pass1_retained_sufficient_confidence,0.2934,,,,,
DISC-MEDIA-0591,Num Has Until July To Regain Majority At Lonmin,2013,Engineering News,https://www.engineeringnews.co.za/article/num-has-until-july-to-regain-majority-at-lonmin-2013-05-29,labour,0.4049,dominant_voice_proxy,0.350,19.400,0.000,32.600,0.000,1,1.09861,2,0,1,0.00000,0,0,1,0.2197,false,computational_readings_agree,,,1,pass1_independent_readings_agree,,labour,0.4049,dominant_voice_proxy,labour,resolved,pass1_retained_sufficient_confidence,0.4049,,,,,
DISC-MEDIA-0119,Num Amcu Marikana Tis The Season To Be Bloody,2013,Daily Maverick,https://www.dailymaverick.co.za/article/2013-06-04-num-amcu-marikana-tis-the-season-to-be-bloody/,labour,0.8778,dominant_voice_proxy,3.900,5.250,3.550,42.950,0.000,0,-2.56495,0,12,0,-2.64575,0,7,0,1.0000,false,computational_readings_agree,,,0,pass1_independent_readings_agree,,labour,0.8778,dominant_voice_proxy,labour,resolved,pass1_retained_sufficient_confidence,0.8778,,,,,
DISC-MEDIA-0371,Amcu Threatens To Strike At Lonmin Operations,2013,Engineering News,https://www.engineeringnews.co.za/article/amcu-threatens-to-strike-at-lonmin-operations-2013-06-06,labour,0.3759,dominant_voice_proxy,0.350,8.300,0.000,13.300,0.000,0,-0.99585,6,5,0,-3.73607,0,5,0,0.9464,false,computational_readings_agree,,(?:strike|protest|unrest|industrial action) | strike,0,pass1_independent_readings_agree,,labour,0.3759,dominant_voice_proxy,labour,resolved,pass1_retained_sufficient_confidence,0.3759,,,,,
DISC-MEDIA-0120,Back To Square One Another Lonmin Strike Looms,2013,Daily Maverick,https://www.dailymaverick.co.za/article/2013-06-07-back-to-square-one-another-lonmin-strike-looms/,labour,0.3099,dominant_voice_proxy,0.700,44.650,0.350,64.700,0.000,0,-1.31705,10,12,0,-3.40241,2,11,0,0.9439,false,computational_readings_agree,,(?:strike|protest|unrest|industrial action) | strike,0,pass1_independent_readings_agree,,labour,0.3099,dominant_voice_proxy,labour,resolved,pass1_retained_sufficient_confidence,0.3099,,,,,
DISC-MEDIA-0121,The Other Marikana,2013,Daily Maverick,https://www.dailymaverick.co.za/article/2013-06-21-the-other-marikana/,government,0.0000,dominant_voice_proxy,3.550,0.000,3.550,0.000,0.000,0,-0.51083,2,4,0,-2.00000,0,4,0,0.5022,true,stakeholder_voice_low_confidence,,,0,pass1_independent_readings_agree,,government,0.0000,dominant_voice_proxy,community,resolved,third_pass_attributed_voice_clear_margin,0.7500,3.000,0.000,5.400,0.000,0.000
SEC-MEDIA-0184,Amcu Outdoes Num Demands 150 Pay Rise For Entry Level Gold Miners,2013,Engineering News,https://www.engineeringnews.co.za/article/amcu-outdoes-num-demands-150-pay-rise-for-entry-level-gold-miners-2013-06-25,labour,0.8736,dominant_voice_proxy,0.000,5.700,0.350,45.100,0.000,1,0.22314,4,3,0,-1.41421,0,2,,0.1439,true,stance_readings_disagree_or_low_margin,,,0,third_computational_adjudication_clear_margin,-0.431800,labour,0.8736,dominant_voice_proxy,labour,resolved,pass1_retained_sufficient_confidence,0.8736,,,,,
SEC-MEDIA-0007,Agreement For A Sustainable Mining Industry Amcu Needs More Time,2013,Daily Maverick,https://www.dailymaverick.co.za/article/2013-07-04-agreement-for-a-sustainable-mining-industry-amcu-needs-more-time/,labour,0.6466,dominant_voice_proxy,4.600,8.200,0.000,23.200,0.000,1,3.02180,12,1,1,0.00000,1,1,1,0.6044,false,computational_readings_agree,agreement,,1,pass1_independent_readings_agree,,labour,0.6466,dominant_voice_proxy,labour,resolved,pass1_retained_sufficient_confidence,0.6466,,,,,
DISC-MEDIA-0122,As Farlam Returns The Truth About The Massacre Remains A Distant Perhaps Impossible Goal,2013,Daily Maverick,https://www.dailymaverick.co.za/article/2013-07-12-as-farlam-returns-the-truth-about-the-massacre-remains-a-distant-perhaps-impossible-goal/,government,0.9218,dominant_voice_proxy,35.800,1.050,1.050,0.000,2.800,0,-2.53629,2,11,0,-3.14575,1,7,0,1.0000,false,computational_readings_agree,,(?:massacre|killings?|shootings?|deaths?|torture) | massacre,0,pass1_independent_readings_agree,,government,0.9218,dominant_voice_proxy,government,resolved,pass1_retained_sufficient_confidence,0.9218,,,,,
DISC-MEDIA-0123,The Truth Endangered Miners Representatives Withdraw From Farlam Commission,2013,Daily Maverick,https://www.dailymaverick.co.za/article/2013-07-18-the-truth-endangered-miners-representatives-withdraw-from-farlam-commission/,government,0.9132,dominant_voice_proxy,12.100,0.350,1.050,0.700,1.050,0,-1.09861,0,2,0,-1.41421,0,2,0,0.5026,false,computational_readings_agree,,,0,pass1_independent_readings_agree,,government,0.9132,dominant_voice_proxy,government,resolved,pass1_retained_sufficient_confidence,0.9132,,,,,
DISC-MEDIA-0124,The Issue Of Marikana Commission Funding Could Go To Constitutional Court,2013,Daily Maverick,https://www.dailymaverick.co.za/article/2013-07-19-the-issue-of-marikana-commission-funding-could-go-to-constitutional-court/,government,0.6562,dominant_voice_proxy,17.600,0.000,2.500,6.050,2.500,0,-1.38629,0,3,0,-1.00000,0,1,0,0.4773,false,computational_readings_agree,,,0,pass1_independent_readings_agree,,government,0.6562,dominant_voice_proxy,government,resolved,pass1_retained_sufficient_confidence,0.6562,,,,,
DISC-MEDIA-0330,Marikana Commission More Questions Than Answers,2013,Daily Maverick,https://www.dailymaverick.co.za/opinionista/2013-08-01-marikana-commission-more-questions-than-answers/,government,0.8550,dominant_voice_proxy,19.650,1.050,2.850,2.500,0.000,0,-1.09861,0,2,0,-1.41421,0,2,0,0.5026,false,computational_readings_agree,,,0,pass1_independent_readings_agree,,government,0.8550,dominant_voice_proxy,government,resolved,pass1_retained_sufficient_confidence,0.8550,,,,,
